Test_Number,Weekend,Station,StationFlow,Direction,Percentage of vehicles passing station that will charge their vehicle,Number of plugs,Plug capacity,Battery size,Hour of the day,(O1) Mean queue length of an EV station [n],(O2) Mean waiting time in queue at an EV station [hours],(O3) Mean service time to charge at an EV station [hours],(O4) Total time spent overall at an EV station [hours],(O5) Total energy consumption of an EV station [kWh],(O6) Maximum recorded queue length of an EV station [n],(O7) Maximum waiting time in queue at an EV station [hours],(O8) Maximum time spent overall at an EV station [hours],(O9) Maximal energy consumption of an EV station [kW],Consumed electricity by hour [kWh],Total waiting time (minutes) by hour,Overall Mean Service time/day
628,0,Ridge St Carpark,1112.4,0,2.5,2,22,82,3,0.0,0.0,0.95,0.95,913.1,100,56.83,58.02,22,17.8,0.0,1.11
628,0,Ridge St Carpark,1112.4,0,2.5,2,22,82,4,0.0,0.0,0.97,0.97,913.1,100,56.83,58.02,22,16.9,0.0,1.11
628,0,Ridge St Carpark,1112.4,0,2.5,2,22,82,5,0.7,0.44,1.08,1.52,913.1,100,56.83,58.02,44,36.6,1.75,1.11
628,0,Ridge St Carpark,1112.4,0,2.5,2,22,82,6,7.4,4.01,0.96,4.97,913.1,100,56.83,58.02,44,44.0,52.13,1.11
628,0,Ridge St Carpark,1112.4,0,2.5,2,22,82,7,19.1,10.38,1.14,11.52,913.1,100,56.83,58.02,44,44.0,145.36,1.11
628,0,Ridge St Carpark,1112.4,0,2.5,2,22,82,8,31.8,17.1,1.24,18.33,913.1,100,56.83,58.02,44,44.0,239.37,1.11
628,0,Ridge St Carpark,1112.4,0,2.5,2,22,82,9,44.4,24.78,1.14,25.92,913.1,100,56.83,58.02,44,44.0,371.7,1.11
628,0,Ridge St Carpark,1112.4,0,2.5,2,22,82,10,57.3,32.04,0.99,33.03,913.1,100,56.83,58.02,44,44.0,512.68,1.11
628,0,Ridge St Carpark,1112.4,0,2.5,2,22,82,11,71.3,39.59,1.23,40.82,913.1,100,56.83,58.02,44,44.0,593.88,1.11
628,0,Ridge St Carpark,1112.4,0,2.5,2,22,82,12,83.5,47.39,1.18,48.57,913.1,100,56.83,58.02,44,44.0,663.48,1.11
628,0,Ridge St Carpark,1112.4,0,2.5,2,22,82,13,95.1,53.76,1.02,54.78,913.1,100,56.83,58.02,44,44.0,698.94,1.11
628,0,Ridge St Carpark,1112.4,0,2.5,2,22,82,14,100.0,56.52,1.5,58.02,913.1,100,56.83,58.02,44,44.0,56.52,1.11
628,0,Ridge St Carpark,1112.4,0,2.5,2,22,82,15,100.0,55.96,0.85,56.81,913.1,100,56.83,58.02,44,44.0,55.96,1.11
628,0,Ridge St Carpark,1112.4,0,2.5,2,22,82,16,99.9,56.22,1.35,57.58,913.1,100,56.83,58.02,44,44.0,168.68,1.11
628,0,Ridge St Carpark,1112.4,0,2.5,2,22,82,17,99.9,56.37,0.45,56.82,913.1,100,56.83,58.02,44,44.0,56.37,1.11
628,0,Ridge St Carpark,1112.4,0,2.5,2,22,82,18,100.0,55.78,1.58,57.36,913.1,100,56.83,58.02,44,44.0,55.78,1.11
628,0,Ridge St Carpark,1112.4,0,2.5,2,22,82,19,99.8,55.84,1.06,56.91,913.1,100,56.83,58.02,44,44.0,167.54,1.11
628,0,Ridge St Carpark,1112.4,0,2.5,2,22,82,20,99.9,56.22,1.27,57.48,913.1,100,56.83,58.02,44,44.0,112.43,1.11
628,0,Ridge St Carpark,1112.4,0,2.5,2,22,82,21,99.8,56.6,1.23,57.83,913.1,100,56.83,58.02,44,44.0,113.21,1.11
628,0,Ridge St Carpark,1112.4,0,2.5,2,22,82,22,99.6,56.83,0.98,57.81,913.1,100,56.83,58.02,44,44.0,56.83,1.11
628,0,Ridge St Carpark,1112.4,0,2.5,2,22,82,23,99.8,0.0,0.0,0.0,913.1,100,56.83,58.02,44,44.0,0.0,1.11
629,0,Ridge St Carpark,1112.4,0,5.0,2,22,82,0,0.0,0.0,1.31,1.31,1027.9,100,58.17,59.62,44,19.2,0.0,1.13
629,0,Ridge St Carpark,1112.4,0,5.0,2,22,82,1,0.6,0.52,1.1,1.62,1027.9,100,58.17,59.62,44,44.0,1.03,1.13
629,0,Ridge St Carpark,1112.4,0,5.0,2,22,82,2,1.0,0.41,0.79,1.2,1027.9,100,58.17,59.62,44,44.0,0.83,1.13
629,0,Ridge St Carpark,1112.4,0,5.0,2,22,82,3,0.3,0.0,0.92,0.92,1027.9,100,58.17,59.62,44,43.9,0.0,1.13
629,0,Ridge St Carpark,1112.4,0,5.0,2,22,82,4,0.0,0.0,0.92,0.92,1027.9,100,58.17,59.62,44,40.8,0.0,1.13
629,0,Ridge St Carpark,1112.4,0,5.0,2,22,82,5,4.5,2.76,1.18,3.95,1027.9,100,58.17,59.62,44,44.0,30.38,1.13
629,0,Ridge St Carpark,1112.4,0,5.0,2,22,82,6,20.1,12.35,1.16,13.51,1027.9,100,58.17,59.62,44,44.0,296.45,1.13
629,0,Ridge St Carpark,1112.4,0,5.0,2,22,82,7,45.7,26.71,1.16,27.87,1027.9,100,58.17,59.62,44,44.0,801.32,1.13
629,0,Ridge St Carpark,1112.4,0,5.0,2,22,82,8,72.7,42.43,1.13,43.56,1027.9,100,58.17,59.62,44,44.0,1188.04,1.13
629,0,Ridge St Carpark,1112.4,0,5.0,2,22,82,9,96.6,54.01,1.2,55.2,1027.9,100,58.17,59.62,44,44.0,864.12,1.13
629,0,Ridge St Carpark,1112.4,0,5.0,2,22,82,10,100.0,57.31,0.9,58.21,1027.9,100,58.17,59.62,44,44.0,57.31,1.13
629,0,Ridge St Carpark,1112.4,0,5.0,2,22,82,11,100.0,58.02,0.44,58.45,1027.9,100,58.17,59.62,44,44.0,58.02,1.13
629,0,Ridge St Carpark,1112.4,0,5.0,2,22,82,12,100.0,57.32,1.38,58.7,1027.9,100,58.17,59.62,44,44.0,114.64,1.13
629,0,Ridge St Carpark,1112.4,0,5.0,2,22,82,13,100.0,57.58,1.16,58.74,1027.9,100,58.17,59.62,44,44.0,115.15,1.13
629,0,Ridge St Carpark,1112.4,0,5.0,2,22,82,14,100.0,0.0,0.0,0.0,1027.9,100,58.17,59.62,44,44.0,0.0,1.13
629,0,Ridge St Carpark,1112.4,0,5.0,2,22,82,15,100.0,56.75,0.67,57.42,1027.9,100,58.17,59.62,44,44.0,113.51,1.13
629,0,Ridge St Carpark,1112.4,0,5.0,2,22,82,16,100.0,56.5,1.5,58.0,1027.9,100,58.17,59.62,44,44.0,113.0,1.13
629,0,Ridge St Carpark,1112.4,0,5.0,2,22,82,17,100.0,56.8,1.18,57.98,1027.9,100,58.17,59.62,44,44.0,113.61,1.13
629,0,Ridge St Carpark,1112.4,0,5.0,2,22,82,18,100.0,56.11,0.8,56.91,1027.9,100,58.17,59.62,44,44.0,56.11,1.13
629,0,Ridge St Carpark,1112.4,0,5.0,2,22,82,19,99.9,56.45,0.59,57.04,1027.9,100,58.17,59.62,44,44.0,169.36,1.13
629,0,Ridge St Carpark,1112.4,0,5.0,2,22,82,20,100.0,55.7,1.11,56.81,1027.9,100,58.17,59.62,44,44.0,55.7,1.13
629,0,Ridge St Carpark,1112.4,0,5.0,2,22,82,21,99.6,56.02,1.29,57.32,1027.9,100,58.17,59.62,44,44.0,168.07,1.13
629,0,Ridge St Carpark,1112.4,0,5.0,2,22,82,22,99.9,56.5,0.81,57.31,1027.9,100,58.17,59.62,44,44.0,113.0,1.13
629,0,Ridge St Carpark,1112.4,0,5.0,2,22,82,23,99.9,0.0,0.0,0.0,1027.9,100,58.17,59.62,44,44.0,0.0,1.13
630,0,Greenwood Plaza,1962.3,0,0.01,9,22,82,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
630,0,Greenwood Plaza,1962.3,0,0.01,9,22,82,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
630,0,Greenwood Plaza,1962.3,0,0.01,9,22,82,2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
630,0,Greenwood Plaza,1962.3,0,0.01,9,22,82,3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
630,0,Greenwood Plaza,1962.3,0,0.01,9,22,82,4,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
630,0,Greenwood Plaza,1962.3,0,0.01,9,22,82,5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
630,0,Greenwood Plaza,1962.3,0,0.01,9,22,82,6,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
630,0,Greenwood Plaza,1962.3,0,0.01,9,22,82,7,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
630,0,Greenwood Plaza,1962.3,0,0.01,9,22,82,8,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
630,0,Greenwood Plaza,1962.3,0,0.01,9,22,82,9,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
630,0,Greenwood Plaza,1962.3,0,0.01,9,22,82,10,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
630,0,Greenwood Plaza,1962.3,0,0.01,9,22,82,11,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
630,0,Greenwood Plaza,1962.3,0,0.01,9,22,82,12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
630,0,Greenwood Plaza,1962.3,0,0.01,9,22,82,13,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
630,0,Greenwood Plaza,1962.3,0,0.01,9,22,82,14,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
630,0,Greenwood Plaza,1962.3,0,0.01,9,22,82,15,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
630,0,Greenwood Plaza,1962.3,0,0.01,9,22,82,16,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
630,0,Greenwood Plaza,1962.3,0,0.01,9,22,82,17,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
630,0,Greenwood Plaza,1962.3,0,0.01,9,22,82,18,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
630,0,Greenwood Plaza,1962.3,0,0.01,9,22,82,19,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
630,0,Greenwood Plaza,1962.3,0,0.01,9,22,82,20,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
630,0,Greenwood Plaza,1962.3,0,0.01,9,22,82,21,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
630,0,Greenwood Plaza,1962.3,0,0.01,9,22,82,22,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
630,0,Greenwood Plaza,1962.3,0,0.01,9,22,82,23,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
631,0,Greenwood Plaza,1962.3,0,0.03636363636363636,9,22,82,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
631,0,Greenwood Plaza,1962.3,0,0.03636363636363636,9,22,82,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
631,0,Greenwood Plaza,1962.3,0,0.03636363636363636,9,22,82,2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
631,0,Greenwood Plaza,1962.3,0,0.03636363636363636,9,22,82,3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
631,0,Greenwood Plaza,1962.3,0,0.03636363636363636,9,22,82,4,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
631,0,Greenwood Plaza,1962.3,0,0.03636363636363636,9,22,82,5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
631,0,Greenwood Plaza,1962.3,0,0.03636363636363636,9,22,82,6,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
631,0,Greenwood Plaza,1962.3,0,0.03636363636363636,9,22,82,7,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
631,0,Greenwood Plaza,1962.3,0,0.03636363636363636,9,22,82,8,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
631,0,Greenwood Plaza,1962.3,0,0.03636363636363636,9,22,82,9,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
631,0,Greenwood Plaza,1962.3,0,0.03636363636363636,9,22,82,10,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
631,0,Greenwood Plaza,1962.3,0,0.03636363636363636,9,22,82,11,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
631,0,Greenwood Plaza,1962.3,0,0.03636363636363636,9,22,82,12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
631,0,Greenwood Plaza,1962.3,0,0.03636363636363636,9,22,82,13,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
631,0,Greenwood Plaza,1962.3,0,0.03636363636363636,9,22,82,14,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
631,0,Greenwood Plaza,1962.3,0,0.03636363636363636,9,22,82,15,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
631,0,Greenwood Plaza,1962.3,0,0.03636363636363636,9,22,82,16,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
631,0,Greenwood Plaza,1962.3,0,0.03636363636363636,9,22,82,17,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
631,0,Greenwood Plaza,1962.3,0,0.03636363636363636,9,22,82,18,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
631,0,Greenwood Plaza,1962.3,0,0.03636363636363636,9,22,82,19,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
631,0,Greenwood Plaza,1962.3,0,0.03636363636363636,9,22,82,20,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
631,0,Greenwood Plaza,1962.3,0,0.03636363636363636,9,22,82,21,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
631,0,Greenwood Plaza,1962.3,0,0.03636363636363636,9,22,82,22,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
631,0,Greenwood Plaza,1962.3,0,0.03636363636363636,9,22,82,23,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
632,0,Greenwood Plaza,1962.3,0,0.06272727272727273,9,22,82,0,0.0,0.0,0.0,0.0,171.1,0,0.0,1.73,0,0.0,0.0,1.3
632,0,Greenwood Plaza,1962.3,0,0.06272727272727273,9,22,82,1,0.0,0.0,0.0,0.0,171.1,0,0.0,1.73,0,0.0,0.0,1.3
632,0,Greenwood Plaza,1962.3,0,0.06272727272727273,9,22,82,2,0.0,0.0,0.0,0.0,171.1,0,0.0,1.73,0,0.0,0.0,1.3
632,0,Greenwood Plaza,1962.3,0,0.06272727272727273,9,22,82,3,0.0,0.0,0.0,0.0,171.1,0,0.0,1.73,0,0.0,0.0,1.3
632,0,Greenwood Plaza,1962.3,0,0.06272727272727273,9,22,82,4,0.0,0.0,0.0,0.0,171.1,0,0.0,1.73,0,0.0,0.0,1.3
632,0,Greenwood Plaza,1962.3,0,0.06272727272727273,9,22,82,5,0.0,0.0,0.0,0.0,171.1,0,0.0,1.73,0,0.0,0.0,1.3
632,0,Greenwood Plaza,1962.3,0,0.06272727272727273,9,22,82,6,0.0,0.0,0.0,0.0,171.1,0,0.0,1.73,0,0.0,0.0,1.3
632,0,Greenwood Plaza,1962.3,0,0.06272727272727273,9,22,82,7,0.0,0.0,0.0,0.0,171.1,0,0.0,1.73,0,0.0,0.0,1.3
632,0,Greenwood Plaza,1962.3,0,0.06272727272727273,9,22,82,8,0.0,0.0,0.0,0.0,171.1,0,0.0,1.73,0,0.0,0.0,1.3
632,0,Greenwood Plaza,1962.3,0,0.06272727272727273,9,22,82,9,0.0,0.0,0.0,0.0,171.1,0,0.0,1.73,0,0.0,0.0,1.3
632,0,Greenwood Plaza,1962.3,0,0.06272727272727273,9,22,82,10,0.0,0.0,0.0,0.0,171.1,0,0.0,1.73,0,0.0,0.0,1.3
632,0,Greenwood Plaza,1962.3,0,0.06272727272727273,9,22,82,11,0.0,0.0,0.0,0.0,171.1,0,0.0,1.73,0,0.0,0.0,1.3
632,0,Greenwood Plaza,1962.3,0,0.06272727272727273,9,22,82,12,0.0,0.0,0.0,0.0,171.1,0,0.0,1.73,0,0.0,0.0,1.3
632,0,Greenwood Plaza,1962.3,0,0.06272727272727273,9,22,82,13,0.0,0.0,1.73,1.73,171.1,0,0.0,1.73,22,10.3,0.0,1.3
632,0,Greenwood Plaza,1962.3,0,0.06272727272727273,9,22,82,14,0.0,0.0,1.45,1.45,171.1,0,0.0,1.73,44,26.8,0.0,1.3
632,0,Greenwood Plaza,1962.3,0,0.06272727272727273,9,22,82,15,0.0,0.0,0.0,0.0,171.1,0,0.0,1.73,44,27.7,0.0,1.3
632,0,Greenwood Plaza,1962.3,0,0.06272727272727273,9,22,82,16,0.0,0.0,1.09,1.09,171.1,0,0.0,1.73,22,18.5,0.0,1.3
632,0,Greenwood Plaza,1962.3,0,0.06272727272727273,9,22,82,17,0.0,0.0,0.94,0.94,171.1,0,0.0,1.73,22,18.0,0.0,1.3
632,0,Greenwood Plaza,1962.3,0,0.06272727272727273,9,22,82,18,0.0,0.0,0.0,0.0,171.1,0,0.0,1.73,22,13.2,0.0,1.3
632,0,Greenwood Plaza,1962.3,0,0.06272727272727273,9,22,82,19,0.0,0.0,0.96,0.96,171.1,0,0.0,1.73,22,19.6,0.0,1.3
632,0,Greenwood Plaza,1962.3,0,0.06272727272727273,9,22,82,20,0.0,0.0,0.0,0.0,171.1,0,0.0,1.73,22,1.6,0.0,1.3
632,0,Greenwood Plaza,1962.3,0,0.06272727272727273,9,22,82,21,0.0,0.0,1.61,1.61,171.1,0,0.0,1.73,22,7.0,0.0,1.3
632,0,Greenwood Plaza,1962.3,0,0.06272727272727273,9,22,82,22,0.0,0.0,0.0,0.0,171.1,0,0.0,1.73,22,22.0,0.0,1.3
632,0,Greenwood Plaza,1962.3,0,0.06272727272727273,9,22,82,23,0.0,0.0,0.0,0.0,171.1,0,0.0,1.73,22,6.4,0.0,1.3
633,0,Greenwood Plaza,1962.3,0,0.08909090909090908,9,22,82,0,0.0,0.0,0.0,0.0,205.9,0,0.0,1.5,0,0.0,0.0,1.04
633,0,Greenwood Plaza,1962.3,0,0.08909090909090908,9,22,82,1,0.0,0.0,0.0,0.0,205.9,0,0.0,1.5,0,0.0,0.0,1.04
633,0,Greenwood Plaza,1962.3,0,0.08909090909090908,9,22,82,2,0.0,0.0,0.0,0.0,205.9,0,0.0,1.5,0,0.0,0.0,1.04
633,0,Greenwood Plaza,1962.3,0,0.08909090909090908,9,22,82,3,0.0,0.0,0.0,0.0,205.9,0,0.0,1.5,0,0.0,0.0,1.04
633,0,Greenwood Plaza,1962.3,0,0.08909090909090908,9,22,82,4,0.0,0.0,0.0,0.0,205.9,0,0.0,1.5,0,0.0,0.0,1.04
633,0,Greenwood Plaza,1962.3,0,0.08909090909090908,9,22,82,5,0.0,0.0,0.0,0.0,205.9,0,0.0,1.5,0,0.0,0.0,1.04
633,0,Greenwood Plaza,1962.3,0,0.08909090909090908,9,22,82,6,0.0,0.0,0.0,0.0,205.9,0,0.0,1.5,0,0.0,0.0,1.04
633,0,Greenwood Plaza,1962.3,0,0.08909090909090908,9,22,82,7,0.0,0.0,0.0,0.0,205.9,0,0.0,1.5,0,0.0,0.0,1.04
633,0,Greenwood Plaza,1962.3,0,0.08909090909090908,9,22,82,8,0.0,0.0,0.0,0.0,205.9,0,0.0,1.5,0,0.0,0.0,1.04
633,0,Greenwood Plaza,1962.3,0,0.08909090909090908,9,22,82,9,0.0,0.0,0.0,0.0,205.9,0,0.0,1.5,0,0.0,0.0,1.04
633,0,Greenwood Plaza,1962.3,0,0.08909090909090908,9,22,82,10,0.0,0.0,0.0,0.0,205.9,0,0.0,1.5,0,0.0,0.0,1.04
633,0,Greenwood Plaza,1962.3,0,0.08909090909090908,9,22,82,11,0.0,0.0,0.83,0.83,205.9,0,0.0,1.5,22,7.2,0.0,1.04
633,0,Greenwood Plaza,1962.3,0,0.08909090909090908,9,22,82,12,0.0,0.0,0.46,0.46,205.9,0,0.0,1.5,22,15.2,0.0,1.04
633,0,Greenwood Plaza,1962.3,0,0.08909090909090908,9,22,82,13,0.0,0.0,0.0,0.0,205.9,0,0.0,1.5,22,6.1,0.0,1.04
633,0,Greenwood Plaza,1962.3,0,0.08909090909090908,9,22,82,14,0.0,0.0,1.25,1.25,205.9,0,0.0,1.5,22,19.4,0.0,1.04
633,0,Greenwood Plaza,1962.3,0,0.08909090909090908,9,22,82,15,0.0,0.0,0.96,0.96,205.9,0,0.0,1.5,44,22.3,0.0,1.04
633,0,Greenwood Plaza,1962.3,0,0.08909090909090908,9,22,82,16,0.0,0.0,0.93,0.93,205.9,0,0.0,1.5,44,22.0,0.0,1.04
633,0,Greenwood Plaza,1962.3,0,0.08909090909090908,9,22,82,17,0.0,0.0,1.5,1.5,205.9,0,0.0,1.5,22,17.9,0.0,1.04
633,0,Greenwood Plaza,1962.3,0,0.08909090909090908,9,22,82,18,0.0,0.0,1.4,1.4,205.9,0,0.0,1.5,44,30.2,0.0,1.04
633,0,Greenwood Plaza,1962.3,0,0.08909090909090908,9,22,82,19,0.0,0.0,1.22,1.22,205.9,0,0.0,1.5,44,22.3,0.0,1.04
633,0,Greenwood Plaza,1962.3,0,0.08909090909090908,9,22,82,20,0.0,0.0,0.0,0.0,205.9,0,0.0,1.5,22,22.0,0.0,1.04
633,0,Greenwood Plaza,1962.3,0,0.08909090909090908,9,22,82,21,0.0,0.0,0.81,0.81,205.9,0,0.0,1.5,22,10.4,0.0,1.04
633,0,Greenwood Plaza,1962.3,0,0.08909090909090908,9,22,82,22,0.0,0.0,0.0,0.0,205.9,0,0.0,1.5,22,10.9,0.0,1.04
633,0,Greenwood Plaza,1962.3,0,0.08909090909090908,9,22,82,23,0.0,0.0,0.0,0.0,205.9,0,0.0,1.5,0,0.0,0.0,1.04
634,0,Greenwood Plaza,1962.3,0,0.11545454545454545,9,22,82,0,0.0,0.0,0.0,0.0,411.2,0,0.0,1.9,0,0.0,0.0,1.18
634,0,Greenwood Plaza,1962.3,0,0.11545454545454545,9,22,82,1,0.0,0.0,0.0,0.0,411.2,0,0.0,1.9,0,0.0,0.0,1.18
634,0,Greenwood Plaza,1962.3,0,0.11545454545454545,9,22,82,2,0.0,0.0,0.0,0.0,411.2,0,0.0,1.9,0,0.0,0.0,1.18
634,0,Greenwood Plaza,1962.3,0,0.11545454545454545,9,22,82,3,0.0,0.0,0.0,0.0,411.2,0,0.0,1.9,0,0.0,0.0,1.18
634,0,Greenwood Plaza,1962.3,0,0.11545454545454545,9,22,82,4,0.0,0.0,0.0,0.0,411.2,0,0.0,1.9,0,0.0,0.0,1.18
634,0,Greenwood Plaza,1962.3,0,0.11545454545454545,9,22,82,5,0.0,0.0,0.0,0.0,411.2,0,0.0,1.9,0,0.0,0.0,1.18
634,0,Greenwood Plaza,1962.3,0,0.11545454545454545,9,22,82,6,0.0,0.0,0.0,0.0,411.2,0,0.0,1.9,0,0.0,0.0,1.18
634,0,Greenwood Plaza,1962.3,0,0.11545454545454545,9,22,82,7,0.0,0.0,0.0,0.0,411.2,0,0.0,1.9,0,0.0,0.0,1.18
634,0,Greenwood Plaza,1962.3,0,0.11545454545454545,9,22,82,8,0.0,0.0,0.76,0.76,411.2,0,0.0,1.9,22,15.8,0.0,1.18
634,0,Greenwood Plaza,1962.3,0,0.11545454545454545,9,22,82,9,0.0,0.0,1.77,1.77,411.2,0,0.0,1.9,44,25.5,0.0,1.18
634,0,Greenwood Plaza,1962.3,0,0.11545454545454545,9,22,82,10,0.0,0.0,0.61,0.61,411.2,0,0.0,1.9,66,48.6,0.0,1.18
634,0,Greenwood Plaza,1962.3,0,0.11545454545454545,9,22,82,11,0.0,0.0,1.51,1.51,411.2,0,0.0,1.9,44,30.1,0.0,1.18
634,0,Greenwood Plaza,1962.3,0,0.11545454545454545,9,22,82,12,0.0,0.0,1.53,1.54,411.2,0,0.0,1.9,44,36.8,0.0,1.18
634,0,Greenwood Plaza,1962.3,0,0.11545454545454545,9,22,82,13,0.0,0.0,1.25,1.25,411.2,0,0.0,1.9,44,36.5,0.0,1.18
634,0,Greenwood Plaza,1962.3,0,0.11545454545454545,9,22,82,14,0.0,0.0,0.92,0.92,411.2,0,0.0,1.9,44,36.4,0.0,1.18
634,0,Greenwood Plaza,1962.3,0,0.11545454545454545,9,22,82,15,0.0,0.0,1.25,1.25,411.2,0,0.0,1.9,44,26.3,0.0,1.18
634,0,Greenwood Plaza,1962.3,0,0.11545454545454545,9,22,82,16,0.0,0.0,1.13,1.14,411.2,0,0.0,1.9,44,30.6,0.0,1.18
634,0,Greenwood Plaza,1962.3,0,0.11545454545454545,9,22,82,17,0.0,0.0,1.16,1.16,411.2,0,0.0,1.9,44,30.4,0.0,1.18
634,0,Greenwood Plaza,1962.3,0,0.11545454545454545,9,22,82,18,0.0,0.0,1.21,1.21,411.2,0,0.0,1.9,44,28.4,0.0,1.18
634,0,Greenwood Plaza,1962.3,0,0.11545454545454545,9,22,82,19,0.0,0.0,1.25,1.25,411.2,0,0.0,1.9,44,28.1,0.0,1.18
634,0,Greenwood Plaza,1962.3,0,0.11545454545454545,9,22,82,20,0.0,0.0,0.34,0.34,411.2,0,0.0,1.9,22,14.5,0.0,1.18
634,0,Greenwood Plaza,1962.3,0,0.11545454545454545,9,22,82,21,0.0,0.0,0.0,0.0,411.2,0,0.0,1.9,22,1.5,0.0,1.18
634,0,Greenwood Plaza,1962.3,0,0.11545454545454545,9,22,82,22,0.0,0.0,0.0,0.0,411.2,0,0.0,1.9,0,0.0,0.0,1.18
634,0,Greenwood Plaza,1962.3,0,0.11545454545454545,9,22,82,23,0.0,0.0,0.0,0.0,411.2,0,0.0,1.9,22,21.7,0.0,1.18
635,0,Greenwood Plaza,1962.3,0,0.14181818181818182,9,22,82,0,0.0,0.0,0.0,0.0,495.59999999999997,0,0.0,1.85,0,0.0,0.0,1.19
635,0,Greenwood Plaza,1962.3,0,0.14181818181818182,9,22,82,1,0.0,0.0,0.0,0.0,495.59999999999997,0,0.0,1.85,0,0.0,0.0,1.19
635,0,Greenwood Plaza,1962.3,0,0.14181818181818182,9,22,82,2,0.0,0.0,0.0,0.0,495.59999999999997,0,0.0,1.85,0,0.0,0.0,1.19
635,0,Greenwood Plaza,1962.3,0,0.14181818181818182,9,22,82,3,0.0,0.0,0.0,0.0,495.59999999999997,0,0.0,1.85,0,0.0,0.0,1.19
635,0,Greenwood Plaza,1962.3,0,0.14181818181818182,9,22,82,4,0.0,0.0,0.0,0.0,495.59999999999997,0,0.0,1.85,0,0.0,0.0,1.19
635,0,Greenwood Plaza,1962.3,0,0.14181818181818182,9,22,82,5,0.0,0.0,0.0,0.0,495.59999999999997,0,0.0,1.85,0,0.0,0.0,1.19
635,0,Greenwood Plaza,1962.3,0,0.14181818181818182,9,22,82,6,0.0,0.0,0.0,0.0,495.59999999999997,0,0.0,1.85,0,0.0,0.0,1.19
